species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,diet,life_stage,health_metrics,year
Chinstrap,Dream,26.5,17.6,202.0,4589.0,male,krill,juvenile,underweight,2025
Chinstrap,Dream,30.9,18.4,230.0,5974.0,male,krill,juvenile,overweight,2025
Chinstrap,Dream,28.2,17.4,233.0,5841.0,male,krill,adult,healthy,2025
Chinstrap,Dream,29.9,20.6,197.0,4811.0,male,krill,juvenile,healthy,2025
Chinstrap,Dream,24.6,20.4,207.0,5941.0,male,krill,juvenile,overweight,2025
Chinstrap,Dream,31.6,18.3,211.0,5695.0,male,krill,juvenile,overweight,2025
Chinstrap,Dream,36.5,22.2,222.0,7364.0,male,krill,adult,overweight,2025
Chinstrap,Dream,23.0,17.6,208.0,4889.0,male,krill,juvenile,healthy,2025
Chinstrap,Dream,38.6,19.8,221.0,5727.0,male,krill,adult,healthy,2025
Chinstrap,Dream,29.5,20.6,226.0,6266.0,male,krill,adult,healthy,2025
Chinstrap,Dream,19.1,22.4,215.0,4802.0,male,krill,juvenile,healthy,2025
Chinstrap,Dream,31.4,17.2,197.0,4626.0,male,krill,juvenile,underweight,2025
Chinstrap,Dream,23.2,18.9,203.0,4981.0,male,krill,juvenile,healthy,2025
Chinstrap,Dream,30.1,20.7,204.0,7573.0,male,krill,adult,overweight,2025
Chinstrap,Dream,24.7,21.2,218.0,5382.0,male,krill,adult,underweight,2025
Chinstrap,Dream,30.8,20.9,213.0,7060.0,male,krill,adult,overweight,2025
Chinstrap,Dream,36.2,17.5,179.0,5048.0,male,krill,juvenile,healthy,2025
Chinstrap,Dream,27.2,17.3,205.0,5343.0,male,krill,juvenile,healthy,2025
Chinstrap,Dream,22.5,20.4,187.0,4055.0,male,krill,juvenile,underweight,2025
Chinstrap,Dream,30.7,19.7,213.0,4979.0,male,krill,juvenile,healthy,2025
Chinstrap,Dream,37.9,18.3,223.0,6283.0,male,krill,adult,healthy,2025
Chinstrap,Dream,24.0,12.5,192.0,4306.0,male,krill,juvenile,underweight,2025
Chinstrap,Dream,36.0,16.4,202.0,3062.0,female,parental,chick,healthy,2025
Chinstrap,Dream,32.4,17.7,167.0,2792.0,female,parental,chick,underweight,2025
Chinstrap,Dream,31.4,15.0,190.0,3022.0,female,parental,chick,healthy,2025
Chinstrap,Dream,36.1,12.8,178.0,3282.0,female,parental,chick,healthy,2025
Chinstrap,Dream,28.8,16.4,167.0,3278.0,female,parental,chick,healthy,2025
Chinstrap,Dream,29.1,16.3,191.0,3031.0,female,parental,chick,healthy,2025
Chinstrap,Dream,28.8,15.7,179.0,3268.0,female,parental,chick,healthy,2025
Chinstrap,Dream,26.7,16.6,187.0,3570.0,female,parental,chick,overweight,2025
Chinstrap,Dream,31.1,15.0,198.0,3130.0,female,parental,chick,healthy,2025
Chinstrap,Dream,32.7,16.4,174.0,2880.0,female,parental,chick,underweight,2025
Chinstrap,Dream,27.8,16.9,180.0,3396.0,female,parental,chick,healthy,2025
Chinstrap,Dream,31.6,19.4,164.0,3473.0,female,parental,chick,overweight,2025
Chinstrap,Dream,29.6,17.5,170.0,3026.0,female,parental,chick,healthy,2025
Chinstrap,Dream,31.7,13.5,174.0,3028.0,female,parental,chick,healthy,2025
Chinstrap,Dream,37.8,15.2,177.0,2704.0,female,parental,chick,underweight,2025
Chinstrap,Dream,32.3,14.3,154.0,3085.0,female,parental,chick,healthy,2025
Chinstrap,Dream,32.4,18.7,190.0,2969.0,female,parental,chick,healthy,2025
Chinstrap,Dream,40.2,15.0,181.0,2819.0,female,parental,chick,underweight,2025
Chinstrap,Dream,30.0,15.5,180.0,3109.0,female,parental,chick,healthy,2025
Chinstrap,Dream,34.5,15.8,196.0,3199.0,female,parental,chick,healthy,2025
Chinstrap,Dream,29.9,16.8,191.0,3153.0,female,parental,chick,healthy,2025
Chinstrap,Dream,35.1,13.6,174.0,3119.0,female,parental,chick,healthy,2025
Chinstrap,Dream,28.4,16.0,169.0,3581.0,female,parental,chick,overweight,2025
Chinstrap,Dream,30.7,17.9,181.0,3277.0,female,parental,chick,healthy,2025
Chinstrap,Dream,32.4,16.4,209.0,4157.0,male,parental,chick,overweight,2025
Chinstrap,Dream,25.9,14.9,205.0,4117.0,male,parental,chick,overweight,2025
Chinstrap,Dream,32.3,18.4,200.0,3264.0,male,parental,chick,underweight,2025
Chinstrap,Dream,34.2,16.1,183.0,4346.0,male,parental,chick,overweight,2025
Chinstrap,Dream,32.9,15.8,194.0,3725.0,male,parental,chick,healthy,2025
Chinstrap,Dream,33.6,17.6,201.0,3839.0,male,parental,chick,healthy,2025
Chinstrap,Dream,32.5,15.5,183.0,3633.0,male,parental,chick,healthy,2025
Chinstrap,Dream,33.5,16.0,178.0,3918.0,male,parental,chick,healthy,2025
Chinstrap,Dream,32.8,15.2,196.0,4272.0,male,parental,chick,overweight,2025
Chinstrap,Dream,27.1,21.6,202.0,3568.0,male,parental,chick,underweight,2025
Chinstrap,Dream,38.9,13.2,179.0,4515.0,male,parental,chick,overweight,2025
Chinstrap,Dream,40.3,16.4,198.0,4189.0,male,parental,chick,overweight,2025
Chinstrap,Dream,34.4,16.8,192.0,4068.0,male,parental,chick,healthy,2025
Chinstrap,Dream,40.7,16.1,212.0,3530.0,male,parental,chick,underweight,2025
Chinstrap,Dream,45.1,18.8,197.0,3660.0,male,parental,chick,healthy,2025
Chinstrap,Dream,31.9,15.3,184.0,3617.0,male,parental,chick,healthy,2025
Chinstrap,Dream,34.8,21.0,180.0,3967.0,male,parental,chick,healthy,2025
Chinstrap,Dream,31.6,17.1,180.0,3830.0,male,parental,chick,healthy,2025
Chinstrap,Dream,40.7,15.7,188.0,4049.0,male,parental,chick,healthy,2025
Chinstrap,Dream,40.4,20.4,233.0,6075.0,female,squid,adult,overweight,2025
Chinstrap,Dream,32.7,17.7,210.0,4747.0,female,squid,juvenile,overweight,2025
Chinstrap,Dream,46.5,18.1,230.0,5201.0,male,squid,juvenile,healthy,2025
Chinstrap,Dream,56.2,22.8,220.0,7131.0,male,squid,adult,overweight,2025
Chinstrap,Dream,47.0,18.8,262.0,6768.0,male,squid,adult,overweight,2025
Gentoo,Biscoe,62.9,17.1,211.0,5943.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,54.0,20.5,277.0,5219.0,female,fish,adult,healthy,2025
Gentoo,Biscoe,58.6,25.0,231.0,5233.0,female,fish,adult,healthy,2025
Gentoo,Biscoe,62.6,20.3,238.0,6267.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,60.0,18.8,260.0,6867.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,60.2,18.1,200.0,5210.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,65.6,22.1,188.0,4910.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,46.6,18.4,219.0,4773.0,female,fish,juvenile,healthy,2025
Gentoo,Biscoe,53.9,17.4,221.0,6151.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,69.0,17.5,219.0,7104.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,57.9,18.3,225.0,5803.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,50.5,16.1,232.0,6698.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,39.1,21.4,254.0,6740.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,48.2,20.2,238.0,6146.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,75.0,16.8,270.0,7306.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,66.9,24.3,244.0,6027.0,female,fish,adult,healthy,2025
Gentoo,Biscoe,48.9,23.3,214.0,5353.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,85.0,21.5,248.0,6405.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,60.4,24.1,212.0,6316.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,65.9,19.5,224.0,5176.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,48.3,15.1,205.0,5919.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,57.1,18.5,220.0,5328.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,47.2,19.7,259.0,7312.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,48.4,16.0,212.0,4323.0,female,fish,juvenile,healthy,2025
Gentoo,Biscoe,70.7,21.0,237.0,7940.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,49.7,17.5,219.0,7093.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,53.8,19.4,226.0,4927.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,44.7,20.5,212.0,5456.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,53.8,22.4,226.0,5889.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,60.2,18.9,203.0,5309.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,51.6,16.8,228.0,5995.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,46.2,17.9,222.0,5747.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,60.0,20.2,227.0,6195.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,53.4,25.6,233.0,6675.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,46.6,20.8,244.0,5784.0,female,fish,adult,healthy,2025
Gentoo,Biscoe,65.2,22.0,227.0,6526.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,51.8,23.2,237.0,6649.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,49.8,23.8,227.0,6328.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,63.0,19.4,227.0,5893.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,62.4,20.3,218.0,4828.0,female,fish,adult,underweight,2025
Gentoo,Biscoe,62.4,20.0,234.0,7634.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,48.3,18.4,243.0,6888.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,65.3,22.8,254.0,7788.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,51.7,24.5,212.0,6022.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,62.1,23.7,256.0,5820.0,female,fish,adult,healthy,2025
Gentoo,Biscoe,55.0,19.0,222.0,5752.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,58.7,16.4,206.0,4197.0,female,fish,juvenile,healthy,2025
Gentoo,Biscoe,56.2,17.9,220.0,4891.0,female,fish,juvenile,healthy,2025
Gentoo,Biscoe,54.2,19.8,209.0,5163.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,51.8,18.3,220.0,4943.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,56.4,18.7,217.0,5154.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,49.3,21.8,218.0,6182.0,female,fish,adult,overweight,2025
Gentoo,Biscoe,42.5,19.4,233.0,6647.0,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,52.5,27.5,252.0,7845.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,69.4,21.6,284.0,7814.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,70.5,19.3,281.0,6349.0,male,fish,adult,healthy,2025
Gentoo,Biscoe,47.4,20.8,221.0,6198.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,56.1,24.2,257.0,8470.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,50.9,19.7,264.0,6388.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,54.5,16.4,256.0,6491.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,64.5,20.1,255.0,6994.0,male,fish,adult,healthy,2025
Gentoo,Biscoe,56.9,21.5,233.0,8412.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,60.0,20.9,257.0,7805.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,50.8,19.0,228.0,6346.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,65.9,16.9,244.0,7092.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,60.8,15.8,265.0,5622.0,male,fish,juvenile,healthy,2025
Gentoo,Biscoe,57.8,24.3,268.0,7136.0,male,fish,adult,healthy,2025
Gentoo,Biscoe,55.8,21.6,232.0,6349.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,58.2,23.7,263.0,8675.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,50.9,21.2,249.0,5719.0,male,fish,juvenile,healthy,2025
Gentoo,Biscoe,60.3,19.8,236.0,6757.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,44.8,20.8,244.0,6232.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,58.6,19.0,233.0,8025.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,66.6,18.2,262.0,8998.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,79.0,26.0,270.0,8674.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,56.2,19.5,249.0,6708.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,58.1,24.0,229.0,5858.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,84.6,20.1,278.0,7865.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,59.2,20.5,283.0,7556.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,68.8,19.0,246.0,7924.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,62.6,17.3,248.0,6902.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,43.0,16.8,236.0,6668.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,58.2,19.8,241.0,5098.0,male,fish,juvenile,healthy,2025
Gentoo,Biscoe,49.4,17.4,256.0,5393.0,male,fish,juvenile,healthy,2025
Gentoo,Biscoe,73.7,20.7,277.0,8269.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,61.0,20.1,236.0,6062.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,57.7,24.7,262.0,7676.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,69.4,22.0,233.0,6704.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,59.6,19.2,283.0,7565.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,61.5,20.7,246.0,5890.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,67.1,22.2,219.0,6536.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,57.0,20.9,300.0,8387.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,53.2,19.1,271.0,6453.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,46.2,17.4,221.0,6918.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,59.3,19.0,247.0,6231.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,86.8,23.4,276.0,9060.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,68.6,18.0,284.0,7423.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,56.4,26.0,268.0,7169.0,male,fish,adult,healthy,2025
Gentoo,Biscoe,54.9,19.7,275.0,7728.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,57.6,22.1,272.0,8696.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,75.6,20.5,299.0,9104.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,62.9,21.1,254.0,8420.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,65.6,22.0,308.0,8494.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,55.2,18.9,227.0,6094.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,71.4,20.9,250.0,7836.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,57.3,27.4,254.0,8585.0,male,fish,adult,overweight,2025
Gentoo,Biscoe,73.9,21.2,235.0,5461.0,male,fish,juvenile,healthy,2025
Gentoo,Biscoe,52.1,22.9,229.0,7433.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,65.6,17.1,262.0,6675.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,45.1,21.1,201.0,6357.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,63.6,19.8,238.0,6368.0,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,41.2,20.6,203.0,4315.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,36.2,20.2,179.0,4319.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,36.1,16.9,198.0,4601.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,30.0,18.5,154.0,3802.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,32.5,19.8,200.0,5106.0,female,krill,juvenile,overweight,2025
Gentoo,Biscoe,28.7,20.3,204.0,4690.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,36.1,25.5,218.0,7278.0,male,krill,adult,overweight,2025
Gentoo,Biscoe,31.4,19.2,216.0,4743.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,31.6,19.5,215.0,5251.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,31.3,18.6,199.0,4378.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,30.5,16.9,196.0,4629.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,26.8,18.1,200.0,3947.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,36.3,21.6,217.0,4917.0,female,krill,juvenile,overweight,2025
Gentoo,Biscoe,28.5,19.5,188.0,3409.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,33.2,15.4,192.0,4739.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,36.2,20.7,192.0,5111.0,female,krill,juvenile,overweight,2025
Gentoo,Biscoe,34.8,19.0,181.0,4501.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,32.5,24.0,206.0,4769.0,female,krill,adult,underweight,2025
Gentoo,Biscoe,21.4,18.0,198.0,3922.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,29.3,17.2,203.0,3884.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,24.0,22.5,181.0,4436.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,24.3,21.0,203.0,3596.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,22.7,15.6,204.0,3505.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,26.1,19.7,199.0,3564.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,35.4,17.6,202.0,4123.0,female,krill,adult,underweight,2025
Gentoo,Biscoe,33.5,20.9,188.0,4371.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,23.5,16.8,211.0,3995.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,29.3,16.5,190.0,4730.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,30.7,21.8,185.0,3784.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,28.3,19.8,176.0,4860.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,41.0,22.5,194.0,5254.0,female,krill,adult,healthy,2025
Gentoo,Biscoe,29.0,18.0,172.0,4521.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,20.5,20.8,229.0,4739.0,female,krill,adult,underweight,2025
Gentoo,Biscoe,23.3,22.1,162.0,4193.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,30.8,21.6,210.0,4845.0,female,krill,adult,underweight,2025
Gentoo,Biscoe,28.6,25.7,205.0,5920.0,female,krill,adult,healthy,2025
Gentoo,Biscoe,31.7,20.6,207.0,4678.0,female,krill,adult,underweight,2025
Gentoo,Biscoe,35.3,22.9,222.0,5109.0,female,krill,adult,healthy,2025
Gentoo,Biscoe,29.8,21.2,178.0,4307.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,36.3,19.4,188.0,4284.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,29.3,21.7,177.0,4155.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,35.7,17.9,186.0,4690.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,35.7,22.7,229.0,4984.0,female,krill,adult,healthy,2025
Gentoo,Biscoe,25.9,16.9,189.0,4810.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,31.3,16.5,199.0,4508.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,21.4,19.1,196.0,4368.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,28.1,20.7,225.0,5735.0,female,krill,adult,healthy,2025
Gentoo,Biscoe,31.6,18.8,193.0,5004.0,female,krill,adult,healthy,2025
Gentoo,Biscoe,31.9,20.5,219.0,4067.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,32.0,22.1,200.0,3912.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,34.5,18.4,191.0,4354.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,31.0,21.1,211.0,4394.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,34.1,17.7,203.0,3822.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,24.1,18.6,166.0,3524.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,28.3,18.9,201.0,4404.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,25.4,20.7,189.0,4691.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,33.7,18.8,205.0,4514.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,31.3,17.0,217.0,4145.0,female,krill,adult,underweight,2025
Gentoo,Biscoe,32.9,23.4,213.0,5279.0,female,krill,adult,healthy,2025
Gentoo,Biscoe,28.7,19.2,191.0,4937.0,female,krill,juvenile,overweight,2025
Gentoo,Biscoe,33.9,16.4,220.0,5386.0,female,krill,adult,healthy,2025
Gentoo,Biscoe,24.9,21.8,171.0,3699.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,31.7,21.9,182.0,4628.0,female,krill,juvenile,healthy,2025
Gentoo,Biscoe,18.8,16.8,180.0,3846.0,female,krill,juvenile,underweight,2025
Gentoo,Biscoe,31.7,19.3,232.0,6439.0,male,krill,adult,healthy,2025
Gentoo,Biscoe,29.5,22.5,210.0,5213.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,29.4,18.9,217.0,4401.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,34.5,21.1,219.0,5076.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,28.3,20.9,243.0,6141.0,male,krill,adult,healthy,2025
Gentoo,Biscoe,45.1,24.5,218.0,5631.0,male,krill,adult,underweight,2025
Gentoo,Biscoe,32.3,16.1,236.0,5168.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,39.4,21.3,229.0,6648.0,male,krill,adult,healthy,2025
Gentoo,Biscoe,25.0,17.4,193.0,4763.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,36.3,25.7,243.0,6287.0,male,krill,adult,healthy,2025
Gentoo,Biscoe,28.2,22.7,216.0,5359.0,male,krill,adult,underweight,2025
Gentoo,Biscoe,26.3,19.3,205.0,6381.0,male,krill,juvenile,overweight,2025
Gentoo,Biscoe,37.7,22.6,208.0,6427.0,male,krill,adult,healthy,2025
Gentoo,Biscoe,40.4,17.5,195.0,5069.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,37.4,21.5,218.0,5699.0,male,krill,adult,underweight,2025
Gentoo,Biscoe,30.2,18.7,209.0,5728.0,male,krill,adult,underweight,2025
Gentoo,Biscoe,22.9,18.5,188.0,5626.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,29.8,21.0,203.0,5479.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,29.0,22.2,212.0,4954.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,43.8,20.6,218.0,5356.0,male,krill,adult,underweight,2025
Gentoo,Biscoe,37.6,20.2,236.0,5565.0,male,krill,adult,underweight,2025
Gentoo,Biscoe,36.3,20.8,234.0,5510.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,39.0,18.8,234.0,4538.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,37.8,19.5,192.0,5164.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,22.7,19.4,187.0,4995.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,26.1,23.2,189.0,5750.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,36.8,17.9,218.0,6137.0,male,krill,juvenile,overweight,2025
Gentoo,Biscoe,27.6,18.4,212.0,4981.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,37.0,15.6,202.0,5404.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,32.6,16.0,213.0,4499.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,34.2,22.6,243.0,6532.0,male,krill,adult,healthy,2025
Gentoo,Biscoe,43.6,21.6,229.0,6018.0,male,krill,juvenile,overweight,2025
Gentoo,Biscoe,41.0,19.1,205.0,4599.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,35.4,22.8,215.0,4828.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,33.2,21.6,215.0,4809.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,29.7,19.8,216.0,5605.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,31.0,18.7,208.0,4814.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,33.7,18.7,205.0,4480.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,36.8,24.2,218.0,5864.0,male,krill,adult,underweight,2025
Gentoo,Biscoe,36.2,20.6,196.0,5838.0,male,krill,juvenile,overweight,2025
Gentoo,Biscoe,35.6,17.5,204.0,4520.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,26.4,22.2,233.0,4607.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,31.5,18.1,203.0,5554.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,30.0,21.5,202.0,6081.0,male,krill,adult,healthy,2025
Gentoo,Biscoe,39.0,19.9,216.0,7471.0,male,krill,adult,overweight,2025
Gentoo,Biscoe,32.7,21.5,197.0,4711.0,male,krill,juvenile,underweight,2025
Gentoo,Biscoe,35.8,18.8,199.0,5543.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,39.6,19.9,220.0,8032.0,male,krill,adult,overweight,2025
Gentoo,Biscoe,29.4,17.5,211.0,5096.0,male,krill,juvenile,healthy,2025
Gentoo,Biscoe,40.4,15.7,180.0,4008.0,female,parental,chick,overweight,2025
Gentoo,Biscoe,43.9,18.9,181.0,3469.0,female,parental,chick,healthy,2025
Gentoo,Biscoe,40.6,17.6,180.0,3269.0,female,parental,chick,healthy,2025
Gentoo,Biscoe,37.6,19.6,204.0,3091.0,female,parental,chick,underweight,2025
